order_date,product_name,product_category,ram,rom,processor,display_resolution,quantity,price_each
21-08-2022,Asus Laptop,Laptop,8GB,1TB,Ryzen 7,4K,1,89000
21-08-2022,Dell Laptop,Laptop,32GB,512GB,i7,FHD,1,61000
21-08-2022,Lenovo Laptop,Laptop,8GB,1TB,i5,FHD,1,60000
21-08-2022,HP Laptop,Laptop,8GB,1TB,Ryzen 7,FHD,1,62000
21-08-2022,Lenovo Laptop,Laptop,8GB,1TB,Ryzen 5,FHD,1,69000
21-08-2022,Asus Laptop,Laptop,8GB,512GB,i5,4K,1,42000
21-08-2022,Dell Laptop,Laptop,8GB,1TB,i3,FHD,1,41000
21-08-2022,Asus Laptop,Laptop,16GB,1TB,Ryzen 5,FHD,1,67000
21-08-2022,HP Laptop,Laptop,8GB,1TB,Ryzen 9,4K,1,109000
21-08-2022,HP Laptop,Laptop,8GB,1TB,i5,FHD,1,68000
21-08-2022,Lenovo Laptop,Laptop,32GB,1TB,Ryzen 5,4K,1,66000
22-08-2022,Lenovo Laptop,Laptop,8GB,512GB,i5,FHD,1,51000
22-08-2022,Asus Laptop,Laptop,8GB,1TB,i5,FHD,1,61000
22-08-2022,HP Laptop,Laptop,16GB,1TB,i7,4K,1,60000
22-08-2022,Dell Laptop,Laptop,8GB,512GB,i9,4K,1,93000
22-08-2022,Lenovo Laptop,Laptop,16GB,512GB,Ryzen 7,4K,1,70000
22-08-2022,Asus Laptop,Laptop,16GB,512GB,i7,FHD,1,78000
22-08-2022,HP Laptop,Laptop,32GB,512GB,i5,FHD,1,47000
22-08-2022,Dell Laptop,Laptop,8GB,1TB,Ryzen 9,4K,1,85000
22-08-2022,Lenovo Laptop,Laptop,16GB,512GB,i7,FHD,1,80000
22-08-2022,HP Laptop,Laptop,16GB,1TB,Ryzen 3,FHD,1,37000
22-08-2022,Dell Laptop,Laptop,16GB,512GB,i7,FHD,1,61000
22-08-2022,Dell Laptop,Laptop,8GB,1TB,Ryzen 7,FHD,1,68000
22-08-2022,Asus Laptop,Laptop,8GB,512GB,Ryzen 5,FHD,1,60000
22-08-2022,Dell Laptop,Laptop,8GB,512GB,Ryzen 5,FHD,1,41000
22-08-2022,Asus Laptop,Laptop,8GB,1TB,Ryzen 9,4K,1,115000
22-08-2022,HP Laptop,Laptop,32GB,512GB,i7,FHD,1,74000
23-08-2022,Dell Laptop,Laptop,16GB,512GB,Ryzen 7,4K,1,75000
23-08-2022,HP Laptop,Laptop,16GB,1TB,i7,FHD,1,88000
23-08-2022,Lenovo Laptop,Laptop,8GB,512GB,i5,FHD,1,55000
23-08-2022,Lenovo Laptop,Laptop,8GB,1TB,Ryzen 7,4K,1,60000
23-08-2022,Dell Laptop,Laptop,8GB,1TB,Ryzen 5,FHD,1,63000
23-08-2022,HP Laptop,Laptop,8GB,1TB,Ryzen 5,FHD,1,46000
23-08-2022,Lenovo Laptop,Laptop,8GB,512GB,i5,FHD,1,59000
23-08-2022,Lenovo Laptop,Laptop,16GB,1TB,i5,FHD,1,51000
23-08-2022,Asus Laptop,Laptop,16GB,1TB,Ryzen 3,FHD,1,40000
23-08-2022,Lenovo Laptop,Laptop,8GB,1TB,Ryzen 5,FHD,1,52000
23-08-2022,Asus Laptop,Laptop,16GB,1TB,Ryzen 7,FHD,1,72000
23-08-2022,Asus Laptop,Laptop,16GB,1TB,i5,4K,1,48000
23-08-2022,Lenovo Laptop,Laptop,16GB,512GB,i5,4K,1,43000
23-08-2022,Asus Laptop,Laptop,16GB,1TB,Ryzen 5,FHD,1,48000
23-08-2022,Dell Laptop,Laptop,16GB,512GB,Ryzen 5,FHD,1,42000
23-08-2022,Dell Laptop,Laptop,16GB,512GB,Ryzen 5,4K,1,44000
23-08-2022,Asus Laptop,Laptop,16GB,1TB,Ryzen 5,FHD,1,58000
23-08-2022,HP Laptop,Laptop,16GB,512GB,i3,FHD,1,31000
23-08-2022,Lenovo Laptop,Laptop,8GB,1TB,Ryzen 5,FHD,1,58000
23-08-2022,Asus Laptop,Laptop,8GB,1TB,i7,FHD,1,88000
23-08-2022,HP Laptop,Laptop,8GB,1TB,i7,4K,1,88000
23-08-2022,Dell Laptop,Laptop,8GB,512GB,Ryzen 3,FHD,1,45000
24-08-2022,Lenovo Laptop,Laptop,16GB,1TB,i5,4K,1,48000
24-08-2022,Lenovo Laptop,Laptop,8GB,512GB,Ryzen 5,4K,1,45000
24-08-2022,Lenovo Laptop,Laptop,8GB,512GB,i7,4K,1,84000
24-08-2022,Dell Laptop,Laptop,16GB,1TB,i5,FHD,1,57000
24-08-2022,HP Laptop,Laptop,8GB,512GB,i5,FHD,1,46000
24-08-2022,Lenovo Laptop,Laptop,8GB,1TB,Ryzen 3,FHD,1,40000
24-08-2022,HP Laptop,Laptop,32GB,1TB,i5,FHD,1,66000
24-08-2022,HP Laptop,Laptop,16GB,1TB,i5,FHD,1,47000
24-08-2022,HP Laptop,Laptop,8GB,1TB,Ryzen 7,FHD,1,85000
24-08-2022,Lenovo Laptop,Laptop,8GB,1TB,i5,4K,1,65000
24-08-2022,Dell Laptop,Laptop,8GB,1TB,i5,FHD,1,41000
24-08-2022,HP Laptop,Laptop,16GB,1TB,i5,FHD,1,46000
24-08-2022,Asus Laptop,Laptop,8GB,512GB,i7,FHD,1,86000
24-08-2022,HP Laptop,Laptop,8GB,1TB,i7,FHD,1,84000
24-08-2022,Lenovo Laptop,Laptop,8GB,1TB,i5,4K,1,56000
24-08-2022,HP Laptop,Laptop,8GB,512GB,i5,FHD,1,49000
24-08-2022,Lenovo Laptop,Laptop,16GB,1TB,Ryzen 5,FHD,1,64000
24-08-2022,Asus Laptop,Laptop,8GB,512GB,i5,FHD,1,62000
24-08-2022,Dell Laptop,Laptop,16GB,2TB,Ryzen 3,FHD,1,45000
24-08-2022,Dell Laptop,Laptop,8GB,2TB,Ryzen 5,FHD,1,43000
24-08-2022,Dell Laptop,Laptop,16GB,1TB,Ryzen 7,FHD,1,89000
24-08-2022,Dell Laptop,Laptop,32GB,1TB,i5,FHD,1,57000
24-08-2022,HP Laptop,Laptop,16GB,1TB,i3,FHD,1,45000
24-08-2022,Lenovo Laptop,Laptop,16GB,1TB,Ryzen 3,FHD,1,40000
24-08-2022,Lenovo Laptop,Laptop,8GB,512GB,i7,FHD,1,76000
25-08-2022,HP Laptop,Laptop,8GB,512GB,i5,4K,1,60000
25-08-2022,Lenovo Laptop,Laptop,16GB,512GB,Ryzen 7,4K,1,64000
25-08-2022,HP Laptop,Laptop,8GB,512GB,Ryzen 5,FHD,1,68000
25-08-2022,Asus Laptop,Laptop,8GB,512GB,Ryzen 5,FHD,1,42000
25-08-2022,Asus Laptop,Laptop,16GB,1TB,i7,FHD,1,75000
25-08-2022,Dell Laptop,Laptop,8GB,1TB,i7,FHD,1,63000
25-08-2022,Lenovo Laptop,Laptop,16GB,1TB,i7,FHD,1,64000
25-08-2022,Dell Laptop,Laptop,16GB,2TB,Ryzen 5,FHD,1,50000
25-08-2022,HP Laptop,Laptop,8GB,512GB,Ryzen 3,FHD,1,32000
25-08-2022,Asus Laptop,Laptop,16GB,512GB,i7,FHD,1,64000
25-08-2022,Dell Laptop,Laptop,8GB,512GB,Ryzen 3,FHD,1,33000
25-08-2022,Lenovo Laptop,Laptop,8GB,1TB,Ryzen 7,FHD,1,67000
25-08-2022,Lenovo Laptop,Laptop,8GB,512GB,i5,FHD,1,46000
25-08-2022,Asus Laptop,Laptop,16GB,1TB,i7,4K,1,78000
25-08-2022,HP Laptop,Laptop,16GB,1TB,Ryzen 3,FHD,1,33000
25-08-2022,Lenovo Laptop,Laptop,8GB,512GB,i7,FHD,1,85000
25-08-2022,HP Laptop,Laptop,8GB,1TB,Ryzen 5,FHD,1,64000
25-08-2022,Lenovo Laptop,Laptop,8GB,1TB,Ryzen 3,FHD,1,36000
25-08-2022,HP Laptop,Laptop,16GB,1TB,Ryzen 7,4K,1,63000
25-08-2022,Lenovo Laptop,Laptop,16GB,512GB,Ryzen 7,FHD,1,77000
26-08-2022,Dell Laptop,Laptop,8GB,1TB,i5,4K,1,41000
26-08-2022,Asus Laptop,Laptop,8GB,1TB,i5,FHD,1,57000
26-08-2022,HP Laptop,Laptop,16GB,1TB,Ryzen 5,FHD,1,66000
26-08-2022,HP Laptop,Laptop,16GB,512GB,Ryzen 5,4K,1,43000
26-08-2022,Asus Laptop,Laptop,16GB,512GB,i5,4K,1,53000
26-08-2022,Asus Laptop,Laptop,8GB,1TB,i5,4K,1,42000
26-08-2022,HP Laptop,Laptop,8GB,512GB,Ryzen 5,FHD,1,53000
26-08-2022,HP Laptop,Laptop,16GB,512GB,Ryzen 7,4K,1,90000
26-08-2022,Dell Laptop,Laptop,8GB,1TB,i7,FHD,1,70000
26-08-2022,Lenovo Laptop,Laptop,8GB,1TB,i7,FHD,1,67000
26-08-2022,Asus Laptop,Laptop,16GB,1TB,Ryzen 9,4K,1,87000
26-08-2022,Asus Laptop,Laptop,16GB,1TB,i5,FHD,1,69000
26-08-2022,HP Laptop,Laptop,16GB,1TB,i5,FHD,1,41000
26-08-2022,Asus Laptop,Laptop,16GB,1TB,i5,FHD,1,57000
26-08-2022,Dell Laptop,Laptop,8GB,1TB,i5,4K,1,67000
27-08-2022,Lenovo Laptop,Laptop,8GB,1TB,i5,FHD,1,59000
27-08-2022,HP Laptop,Laptop,8GB,1TB,i5,FHD,1,68000
27-08-2022,HP Laptop,Laptop,16GB,1TB,Ryzen 7,FHD,1,65000
27-08-2022,HP Laptop,Laptop,32GB,1TB,i5,FHD,1,46000
27-08-2022,HP Laptop,Laptop,8GB,2TB,Ryzen 5,FHD,1,50000
27-08-2022,Dell Laptop,Laptop,16GB,1TB,i5,4K,1,69000
27-08-2022,HP Laptop,Laptop,16GB,512GB,i7,FHD,1,78000
27-08-2022,Dell Laptop,Laptop,8GB,512GB,Ryzen 7,FHD,1,66000
27-08-2022,Dell Laptop,Laptop,32GB,512GB,i7,4K,1,78000
27-08-2022,Asus Laptop,Laptop,8GB,512GB,i5,FHD,1,69000
27-08-2022,HP Laptop,Laptop,16GB,1TB,Ryzen 5,4K,1,61000
27-08-2022,Asus Laptop,Laptop,8GB,1TB,i5,FHD,1,56000
27-08-2022,Lenovo Laptop,Laptop,16GB,1TB,Ryzen 3,FHD,1,31000
27-08-2022,Lenovo Laptop,Laptop,16GB,512GB,Ryzen 5,FHD,1,54000
27-08-2022,Lenovo Laptop,Laptop,16GB,1TB,i7,FHD,1,88000
27-08-2022,Lenovo Laptop,Laptop,8GB,512GB,i9,4K,1,110000
27-08-2022,Lenovo Laptop,Laptop,8GB,1TB,i9,4K,1,82000
27-08-2022,HP Laptop,Laptop,8GB,1TB,i5,FHD,1,53000
27-08-2022,Asus Laptop,Laptop,16GB,2TB,Ryzen 5,FHD,1,69000
28-08-2022,Lenovo Laptop,Laptop,16GB,1TB,Ryzen 7,4K,1,75000
28-08-2022,Lenovo Laptop,Laptop,16GB,512GB,Ryzen 5,FHD,1,45000
28-08-2022,Lenovo Laptop,Laptop,8GB,1TB,i3,FHD,1,38000
28-08-2022,Asus Laptop,Laptop,8GB,1TB,i7,4K,1,64000
28-08-2022,Asus Laptop,Laptop,16GB,512GB,i5,FHD,1,42000
28-08-2022,Asus Laptop,Laptop,8GB,1TB,i5,FHD,1,47000
28-08-2022,Asus Laptop,Laptop,8GB,1TB,Ryzen 5,FHD,1,52000
28-08-2022,HP Laptop,Laptop,16GB,2TB,i5,FHD,1,58000
28-08-2022,Asus Laptop,Laptop,8GB,1TB,Ryzen 5,4K,1,44000
28-08-2022,Dell Laptop,Laptop,8GB,512GB,i5,4K,1,49000
28-08-2022,Dell Laptop,Laptop,16GB,1TB,i5,FHD,1,50000
28-08-2022,Asus Laptop,Laptop,8GB,512GB,i5,FHD,1,55000
28-08-2022,Asus Laptop,Laptop,16GB,1TB,i7,4K,1,69000
28-08-2022,HP Laptop,Laptop,8GB,1TB,i7,4K,1,80000
28-08-2022,Dell Laptop,Laptop,8GB,512GB,i5,4K,1,44000
28-08-2022,Lenovo Laptop,Laptop,8GB,512GB,Ryzen 5,FHD,1,66000
28-08-2022,Dell Laptop,Laptop,8GB,512GB,Ryzen 5,4K,1,66000
28-08-2022,Lenovo Laptop,Laptop,8GB,512GB,i7,FHD,1,66000
28-08-2022,Lenovo Laptop,Laptop,8GB,1TB,i5,FHD,1,50000
28-08-2022,Asus Laptop,Laptop,16GB,1TB,i7,FHD,1,64000
28-08-2022,HP Laptop,Laptop,8GB,1TB,i5,4K,1,48000
28-08-2022,HP Laptop,Laptop,16GB,1TB,i7,FHD,1,62000
28-08-2022,Lenovo Laptop,Laptop,8GB,1TB,i5,4K,1,51000
28-08-2022,Lenovo Laptop,Laptop,8GB,512GB,i5,FHD,1,61000
28-08-2022,Dell Laptop,Laptop,8GB,1TB,Ryzen 5,FHD,1,41000
28-08-2022,Dell Laptop,Laptop,8GB,1TB,i7,FHD,1,84000
29-08-2022,Dell Laptop,Laptop,16GB,512GB,Ryzen 5,4K,1,64000
29-08-2022,Lenovo Laptop,Laptop,8GB,1TB,i3,FHD,1,39000
29-08-2022,HP Laptop,Laptop,8GB,1TB,Ryzen 7,FHD,1,70000
29-08-2022,HP Laptop,Laptop,8GB,1TB,Ryzen 3,FHD,1,46000
29-08-2022,Asus Laptop,Laptop,8GB,2TB,i7,4K,1,78000
29-08-2022,HP Laptop,Laptop,8GB,1TB,Ryzen 5,FHD,1,65000
29-08-2022,Dell Laptop,Laptop,8GB,1TB,i5,FHD,1,48000
29-08-2022,Asus Laptop,Laptop,16GB,512GB,i5,FHD,1,63000
29-08-2022,Lenovo Laptop,Laptop,8GB,512GB,Ryzen 3,FHD,1,44000
29-08-2022,Dell Laptop,Laptop,8GB,1TB,i5,4K,1,67000
29-08-2022,Lenovo Laptop,Laptop,16GB,1TB,i5,4K,1,42000
29-08-2022,Lenovo Laptop,Laptop,8GB,1TB,Ryzen 7,4K,1,72000
29-08-2022,Dell Laptop,Laptop,8GB,512GB,i7,FHD,1,78000
29-08-2022,Dell Laptop,Laptop,16GB,512GB,i5,FHD,1,56000
29-08-2022,Asus Laptop,Laptop,8GB,1TB,Ryzen 5,FHD,1,58000
29-08-2022,Asus Laptop,Laptop,8GB,1TB,i5,4K,1,60000
29-08-2022,Lenovo Laptop,Laptop,8GB,1TB,i5,FHD,1,60000
29-08-2022,Dell Laptop,Laptop,8GB,1TB,Ryzen 5,4K,1,40000
29-08-2022,HP Laptop,Laptop,8GB,512GB,Ryzen 3,FHD,1,39000
29-08-2022,Dell Laptop,Laptop,16GB,1TB,Ryzen 5,FHD,1,69000
29-08-2022,Dell Laptop,Laptop,8GB,1TB,Ryzen 3,FHD,1,40000
30-08-2022,HP Laptop,Laptop,8GB,512GB,i5,FHD,1,70000
30-08-2022,Lenovo Laptop,Laptop,8GB,1TB,Ryzen 5,FHD,1,64000
30-08-2022,Asus Laptop,Laptop,16GB,1TB,Ryzen 9,4K,1,104000
30-08-2022,HP Laptop,Laptop,8GB,512GB,Ryzen 5,FHD,1,65000
30-08-2022,Dell Laptop,Laptop,16GB,1TB,i5,FHD,1,55000
30-08-2022,Asus Laptop,Laptop,8GB,1TB,i5,FHD,1,70000
30-08-2022,Lenovo Laptop,Laptop,16GB,1TB,Ryzen 5,FHD,1,43000
30-08-2022,Asus Laptop,Laptop,8GB,1TB,i7,FHD,1,85000
30-08-2022,HP Laptop,Laptop,8GB,1TB,i5,FHD,1,50000
30-08-2022,Dell Laptop,Laptop,8GB,1TB,Ryzen 7,4K,1,73000
30-08-2022,Lenovo Laptop,Laptop,16GB,512GB,i9,4K,1,82000
30-08-2022,Lenovo Laptop,Laptop,8GB,512GB,i7,FHD,1,64000
30-08-2022,HP Laptop,Laptop,16GB,1TB,i7,4K,1,87000
30-08-2022,Lenovo Laptop,Laptop,8GB,1TB,i5,FHD,1,41000
30-08-2022,Lenovo Laptop,Laptop,8GB,1TB,Ryzen 3,FHD,1,49000
30-08-2022,Asus Laptop,Laptop,16GB,512GB,i5,4K,1,54000
30-08-2022,Asus Laptop,Laptop,16GB,1TB,Ryzen 5,FHD,1,47000
30-08-2022,HP Laptop,Laptop,16GB,512GB,i5,FHD,1,59000
30-08-2022,Dell Laptop,Laptop,16GB,2TB,Ryzen 3,FHD,1,48000
30-08-2022,Dell Laptop,Laptop,8GB,512GB,i5,FHD,1,63000
30-08-2022,Asus Laptop,Laptop,16GB,1TB,Ryzen 5,FHD,1,58000
30-08-2022,Asus Laptop,Laptop,16GB,1TB,i7,FHD,1,65000
30-08-2022,Dell Laptop,Laptop,16GB,1TB,i5,FHD,1,65000
30-08-2022,Dell Laptop,Laptop,8GB,1TB,i5,FHD,1,48000
31-08-2022,HP Laptop,Laptop,16GB,1TB,Ryzen 5,4K,1,52000
31-08-2022,Lenovo Laptop,Laptop,16GB,1TB,Ryzen 5,FHD,1,42000
31-08-2022,HP Laptop,Laptop,8GB,512GB,Ryzen 5,FHD,1,50000
31-08-2022,Asus Laptop,Laptop,8GB,1TB,Ryzen 5,FHD,1,46000
31-08-2022,HP Laptop,Laptop,8GB,1TB,i7,4K,1,70000
31-08-2022,HP Laptop,Laptop,16GB,512GB,i5,FHD,1,48000
31-08-2022,Lenovo Laptop,Laptop,16GB,512GB,Ryzen 5,4K,1,52000
31-08-2022,Dell Laptop,Laptop,16GB,512GB,Ryzen 5,FHD,1,45000
31-08-2022,Dell Laptop,Laptop,8GB,512GB,i5,FHD,1,54000
31-08-2022,Dell Laptop,Laptop,8GB,1TB,i5,FHD,1,67000
31-08-2022,Dell Laptop,Laptop,8GB,1TB,Ryzen 5,4K,1,44000
31-08-2022,HP Laptop,Laptop,8GB,1TB,Ryzen 5,FHD,1,45000
31-08-2022,Lenovo Laptop,Laptop,8GB,1TB,i7,FHD,1,63000
31-08-2022,HP Laptop,Laptop,8GB,512GB,Ryzen 7,FHD,1,62000
31-08-2022,Asus Laptop,Laptop,16GB,1TB,Ryzen 3,FHD,1,37000
31-08-2022,Asus Laptop,Laptop,16GB,2TB,i7,4K,1,80000
31-08-2022,Lenovo Laptop,Laptop,16GB,2TB,Ryzen 5,FHD,1,56000
31-08-2022,Dell Laptop,Laptop,16GB,512GB,i7,FHD,1,80000
31-08-2022,Dell Laptop,Laptop,16GB,512GB,i5,4K,1,65000
31-08-2022,Lenovo Laptop,Laptop,16GB,1TB,i9,4K,1,83000
31-08-2022,Asus Laptop,Laptop,16GB,1TB,i5,FHD,1,49000
31-08-2022,Dell Laptop,Laptop,8GB,1TB,Ryzen 3,FHD,1,43000
31-08-2022,Dell Laptop,Laptop,16GB,1TB,i5,4K,1,60000
01-09-2022,HP Laptop,Laptop,8GB,1TB,Ryzen 7,4K,1,83000
01-09-2022,Dell Laptop,Laptop,16GB,512GB,i9,4K,1,96000
01-09-2022,HP Laptop,Laptop,8GB,1TB,i5,FHD,1,62000
01-09-2022,Dell Laptop,Laptop,8GB,1TB,Ryzen 3,FHD,1,32000
01-09-2022,Dell Laptop,Laptop,8GB,1TB,i7,4K,1,84000
01-09-2022,HP Laptop,Laptop,16GB,2TB,Ryzen 5,FHD,1,70000
01-09-2022,HP Laptop,Laptop,16GB,512GB,i5,4K,1,69000
01-09-2022,Dell Laptop,Laptop,8GB,1TB,Ryzen 7,FHD,1,69000
01-09-2022,HP Laptop,Laptop,8GB,1TB,Ryzen 3,FHD,1,44000
01-09-2022,Lenovo Laptop,Laptop,16GB,1TB,Ryzen 5,FHD,1,49000
01-09-2022,Asus Laptop,Laptop,16GB,1TB,Ryzen 5,FHD,1,62000
01-09-2022,Lenovo Laptop,Laptop,8GB,1TB,Ryzen 7,FHD,1,74000
01-09-2022,HP Laptop,Laptop,8GB,1TB,i3,FHD,1,32000
01-09-2022,Lenovo Laptop,Laptop,8GB,1TB,i7,FHD,1,69000
01-09-2022,Lenovo Laptop,Laptop,8GB,2TB,i7,FHD,1,63000
01-09-2022,Asus Laptop,Laptop,16GB,512GB,Ryzen 5,FHD,1,44000
01-09-2022,Asus Laptop,Laptop,8GB,1TB,Ryzen 5,4K,1,60000
01-09-2022,Lenovo Laptop,Laptop,16GB,512GB,Ryzen 3,FHD,1,48000
01-09-2022,HP Laptop,Laptop,8GB,1TB,Ryzen 7,FHD,1,76000
01-09-2022,Lenovo Laptop,Laptop,8GB,512GB,i5,FHD,1,52000
01-09-2022,Dell Laptop,Laptop,16GB,2TB,Ryzen 5,FHD,1,48000
01-09-2022,Dell Laptop,Laptop,8GB,1TB,i5,FHD,1,47000
01-09-2022,HP Laptop,Laptop,8GB,512GB,i5,4K,1,60000
01-09-2022,Dell Laptop,Laptop,16GB,1TB,i5,FHD,1,63000
02-09-2022,HP Laptop,Laptop,32GB,512GB,i7,FHD,1,74000
02-09-2022,Lenovo Laptop,Laptop,8GB,1TB,Ryzen 5,FHD,1,49000
02-09-2022,Lenovo Laptop,Laptop,8GB,1TB,i9,4K,1,110000
02-09-2022,Lenovo Laptop,Laptop,8GB,1TB,Ryzen 5,4K,1,43000
02-09-2022,Asus Laptop,Laptop,8GB,512GB,i5,FHD,1,52000
02-09-2022,Asus Laptop,Laptop,16GB,1TB,Ryzen 5,FHD,1,42000
02-09-2022,HP Laptop,Laptop,16GB,1TB,Ryzen 5,4K,1,66000
02-09-2022,HP Laptop,Laptop,8GB,1TB,i7,4K,1,82000
02-09-2022,Asus Laptop,Laptop,16GB,512GB,Ryzen 5,FHD,1,42000
02-09-2022,HP Laptop,Laptop,16GB,1TB,Ryzen 9,4K,1,115000
02-09-2022,Asus Laptop,Laptop,8GB,1TB,Ryzen 5,4K,1,46000
02-09-2022,HP Laptop,Laptop,32GB,512GB,i5,FHD,1,65000
02-09-2022,Dell Laptop,Laptop,8GB,1TB,i7,FHD,1,76000
02-09-2022,Dell Laptop,Laptop,16GB,1TB,Ryzen 3,FHD,1,32000
02-09-2022,Dell Laptop,Laptop,16GB,1TB,Ryzen 5,FHD,1,67000
02-09-2022,HP Laptop,Laptop,8GB,512GB,Ryzen 3,FHD,1,40000
02-09-2022,HP Laptop,Laptop,16GB,1TB,Ryzen 5,4K,1,48000
02-09-2022,HP Laptop,Laptop,16GB,1TB,Ryzen 5,4K,1,58000
02-09-2022,Lenovo Laptop,Laptop,8GB,1TB,Ryzen 3,FHD,1,37000
03-09-2022,HP Laptop,Laptop,8GB,1TB,i5,FHD,1,54000
03-09-2022,Lenovo Laptop,Laptop,8GB,512GB,Ryzen 3,FHD,1,45000
03-09-2022,Asus Laptop,Laptop,16GB,512GB,i5,4K,1,43000
03-09-2022,Lenovo Laptop,Laptop,16GB,1TB,i3,FHD,1,44000
03-09-2022,HP Laptop,Laptop,16GB,1TB,Ryzen 3,FHD,1,37000
03-09-2022,Dell Laptop,Laptop,8GB,1TB,i5,FHD,1,50000
03-09-2022,Lenovo Laptop,Laptop,16GB,512GB,Ryzen 9,4K,1,89000
03-09-2022,Asus Laptop,Laptop,8GB,512GB,Ryzen 5,FHD,1,68000
03-09-2022,Lenovo Laptop,Laptop,16GB,1TB,i5,FHD,1,41000
03-09-2022,Lenovo Laptop,Laptop,16GB,1TB,Ryzen 5,FHD,1,50000
03-09-2022,Lenovo Laptop,Laptop,8GB,1TB,i7,FHD,1,81000
03-09-2022,HP Laptop,Laptop,16GB,1TB,i5,FHD,1,69000
03-09-2022,HP Laptop,Laptop,16GB,1TB,Ryzen 5,FHD,1,48000
03-09-2022,Dell Laptop,Laptop,16GB,1TB,Ryzen 7,FHD,1,66000
03-09-2022,Lenovo Laptop,Laptop,16GB,2TB,i7,4K,1,70000
03-09-2022,Lenovo Laptop,Laptop,8GB,512GB,i7,FHD,1,66000
03-09-2022,HP Laptop,Laptop,8GB,512GB,Ryzen 7,4K,1,61000
03-09-2022,HP Laptop,Laptop,16GB,1TB,i3,FHD,1,34000
03-09-2022,Dell Laptop,Laptop,16GB,512GB,i7,FHD,1,65000
03-09-2022,Dell Laptop,Laptop,8GB,512GB,Ryzen 5,FHD,1,52000
03-09-2022,Lenovo Laptop,Laptop,32GB,1TB,Ryzen 5,4K,1,48000
03-09-2022,Asus Laptop,Laptop,8GB,2TB,i7,4K,1,72000
03-09-2022,HP Laptop,Laptop,16GB,512GB,Ryzen 5,FHD,1,61000
03-09-2022,Asus Laptop,Laptop,8GB,1TB,i5,FHD,1,57000
03-09-2022,Lenovo Laptop,Laptop,8GB,1TB,Ryzen 7,FHD,1,84000
03-09-2022,HP Laptop,Laptop,16GB,1TB,i5,FHD,1,58000
03-09-2022,Dell Laptop,Laptop,16GB,2TB,i5,FHD,1,62000
03-09-2022,Asus Laptop,Laptop,16GB,1TB,i3,FHD,1,41000
03-09-2022,Asus Laptop,Laptop,8GB,1TB,i7,4K,1,77000
03-09-2022,HP Laptop,Laptop,16GB,1TB,Ryzen 3,FHD,1,42000
04-09-2022,Dell Laptop,Laptop,8GB,512GB,i7,FHD,1,67000
04-09-2022,Lenovo Laptop,Laptop,8GB,1TB,i7,FHD,1,77000
04-09-2022,HP Laptop,Laptop,8GB,1TB,i5,FHD,1,59000
04-09-2022,HP Laptop,Laptop,8GB,2TB,Ryzen 5,FHD,1,52000
04-09-2022,Dell Laptop,Laptop,16GB,1TB,i7,FHD,1,84000
04-09-2022,Lenovo Laptop,Laptop,8GB,1TB,i7,FHD,1,74000
04-09-2022,Dell Laptop,Laptop,16GB,512GB,i5,4K,1,62000
04-09-2022,Lenovo Laptop,Laptop,16GB,512GB,i7,4K,1,87000
04-09-2022,Dell Laptop,Laptop,8GB,512GB,Ryzen 7,FHD,1,87000
04-09-2022,Asus Laptop,Laptop,16GB,1TB,Ryzen 5,4K,1,63000
04-09-2022,Lenovo Laptop,Laptop,16GB,512GB,Ryzen 7,FHD,1,67000
04-09-2022,Asus Laptop,Laptop,8GB,512GB,i7,FHD,1,82000
04-09-2022,HP Laptop,Laptop,8GB,512GB,Ryzen 3,FHD,1,40000
04-09-2022,Dell Laptop,Laptop,16GB,1TB,i5,FHD,1,51000
04-09-2022,Asus Laptop,Laptop,8GB,2TB,Ryzen 5,FHD,1,65000
04-09-2022,Asus Laptop,Laptop,8GB,512GB,Ryzen 5,FHD,1,68000
04-09-2022,Lenovo Laptop,Laptop,8GB,1TB,i5,FHD,1,50000
04-09-2022,Dell Laptop,Laptop,8GB,1TB,i5,FHD,1,42000
04-09-2022,HP Laptop,Laptop,8GB,1TB,i5,FHD,1,52000
04-09-2022,HP Laptop,Laptop,8GB,512GB,i5,FHD,1,54000
04-09-2022,Dell Laptop,Laptop,16GB,1TB,i5,FHD,1,68000
05-09-2022,Lenovo Laptop,Laptop,16GB,1TB,i9,4K,1,115000
05-09-2022,Lenovo Laptop,Laptop,8GB,1TB,Ryzen 5,FHD,1,49000
05-09-2022,Asus Laptop,Laptop,8GB,1TB,i7,FHD,1,89000
05-09-2022,Lenovo Laptop,Laptop,8GB,1TB,i5,FHD,1,44000
05-09-2022,HP Laptop,Laptop,8GB,1TB,i5,4K,1,53000
05-09-2022,Dell Laptop,Laptop,16GB,2TB,Ryzen 7,FHD,1,68000
05-09-2022,Asus Laptop,Laptop,8GB,1TB,i7,FHD,1,80000
05-09-2022,Asus Laptop,Laptop,8GB,1TB,Ryzen 5,FHD,1,58000
05-09-2022,Dell Laptop,Laptop,8GB,1TB,i7,FHD,1,63000
05-09-2022,HP Laptop,Laptop,8GB,512GB,Ryzen 5,FHD,1,64000
05-09-2022,Lenovo Laptop,Laptop,16GB,1TB,i5,FHD,1,57000
05-09-2022,Lenovo Laptop,Laptop,16GB,1TB,Ryzen 5,FHD,1,58000
05-09-2022,Asus Laptop,Laptop,16GB,512GB,Ryzen 5,4K,1,55000
05-09-2022,Lenovo Laptop,Laptop,16GB,512GB,Ryzen 3,FHD,1,46000
